Price,Location,Area,Time,Subtitle,Name
"750,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 15 ساعات,120 SQM,منذ 12 ساعات,31120 SQM,بسعر تجاري شقة للبيع بالحي اليوناني بالعاشر من رمضان
"800,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 15 ساعات,125 SQM,منذ 12 ساعات,31125 SQM,شقة لقطة للبيع بسيدي بشر ارض فضالي لدواعي السفر
"16,000,000 ج.م",سكاي كوندوز سوديك، القاهرة الجديدة - التجمع•منذ 15 ساعات,700 SQM,منذ 12 ساعات,45700 SQM,بنتهاوس تشطيب حديث في مكان مميز في مصر الجديدة
"3,000,000 ج.م",ماونتن فيو اى سيتي، القاهرة الجديدة - التجمع•منذ 15 ساعات,96 SQM,منذ 12 ساعات,2296 SQM,شقه للبيع فيو جاردن 96م مدينتي في الB7
"2,500,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 15 ساعات,160 SQM,منذ 12 ساعات,33160 SQM,٣غرف بحري شقه بأكتوبر للبيع فوري بسعر الكاش بكمبوند روك ايدن فرصه لقطه
"2,500,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 15 ساعات,160 SQM,منذ 12 ساعات,33160 SQM,بسعر الكاش بأكتوبر شقه للبيع فوري والجراج مجانا ٣غرف بحري متشطبه
"3,650,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 15 ساعات,191 SQM,منذ 12 ساعات,33191 SQM,شقة نصف تشطيب 191م للبيع في جرين 5 الشيخ زايد Green 5 Elshiekh Zayed
"7,000,000 ج.مقابل للتفاوض",امورادا، القاهرة الجديدة - التجمع•منذ 15 ساعات,196 SQM,منذ 12 ساعات,33196 SQM,للبيع بالرحاب شقة ١٩٦م تشطيبات خاصة بالكامل بالمرحلة الخامسة
"2,500,000 ج.مقابل للتفاوض",مدينتي، مدينتي•منذ 15 ساعات,160 SQM,منذ 12 ساعات,33160 SQM,شقه للبيع ٣غرف بحري معاها باكيه الجراج مجانا بسعر الكاش
"1,500,000 ج.م",بيفرلى هيلز، الشيخ زايد•منذ 15 ساعات,135 SQM,منذ 13 ساعات,32135 SQM,135 متر للبيع في التجمع الثالث في افضل لوكيشن وافضل فيو
"850,000 ج.م",,100 SQM,منذ 13 ساعات,21100 SQM,شقه لقطه للبيع اقل من مليون جنيه
"1,950,000 ج.م",,85 SQM,منذ 13 ساعات,2185 SQM,للبيع في مدينتي شقه 85م تطل على وايد جاردن بسعر تحفه
"2,700,000 ج.مقابل للتفاوض",,96 SQM,منذ 13 ساعات,2296 SQM,للبيع شقه ٩٦م في مدينتي b7 تشطيبات سوبر بجوار الخدمات مباشره
"3,300,000 ج.م",,116 SQM,منذ 13 ساعات,32116 SQM,شقه للبيع 116م مدينتي بموقع مميز في الb11
"1,800,000 ج.م",,175 SQM,منذ 13 ساعات,32175 SQM,شقة للبيع 175م في الحي الخامس منطقه الڤيلات اول سكن
"2,250,000 ج.م",,165 SQM,منذ 13 ساعات,32165 SQM,شقة للبيع 165م في حي من الأحياء الراقية الحي الاول هاي لوكس اول سكن
"2,600,000 ج.مقابل للتفاوض",,200 SQM,منذ 13 ساعات,32200 SQM,بلوران ٢٠٠م ٣غرف ورسبشن ٤ و٢حمام وغرفه دراي صغيره. . . علي شارعين. . .
"1,200,000 ج.م",,120 SQM,منذ 13 ساعات,22120 SQM,شقة للبيع في الحي الثاني قرب المحور اول سكن
"7,800,000 ج.م",,500 SQM,منذ 13 ساعات,84500 SQM,دور كامل للبيع فى افضل مكان فى عبدالمنعم رياض
"3,500,000 ج.مقابل للتفاوض",,103 SQM,منذ 13 ساعات,21103 SQM,شقة كمباوند سيليا العاصمة الإدارية الشقة خالصة الثمن . . . .  Celia
"3,650,000 ج.م",,135 SQM,منذ 13 ساعات,32135 SQM,شقه بمدينتي ١٣٥م بموقع متميز جدا  Madinaty for sale
"2,500,000 ج.مقابل للتفاوض",,370 SQM,منذ 13 ساعات,22370 SQM,شقة ١٥٦ متر صافي للبيع و تراس ٢١٥ متر خلف الميراج سيتي
"1,100,000 ج.مقابل للتفاوض",,145 SQM,منذ 13 ساعات,22145 SQM,145 متر للبيع في مدينة الفردوس
"6,500,000 ج.م",,230 SQM,منذ 13 ساعات,33230 SQM,شقة على كورنيش النيل  مباشرا بالمعادي
"3,200,000 ج.م",,180 SQM,منذ 13 ساعات,22180 SQM,‏شقة للبيع شارع إسراء المهندسين الفرات شارع لبنان و شارع السودان
"67,000 ج.مقابل للتفاوض",,125 SQM,منذ 13 ساعات,21125 SQM,شقه في قناة السويس
"6,500,000 ج.م",,250 SQM,منذ 13 ساعات,33250 SQM,للبيع في مدينتي شقه250م بانوارما علي النادي
"2,600,000 ج.مقابل للتفاوض",,108 SQM,منذ 13 ساعات,32108 SQM,للبيع شقة 108 متر بالمرحلة الثانية بالرحاب جنب السوق القديم مباشر
"700,000 ج.م",,135 SQM,منذ 13 ساعات,31135 SQM,شقة للبيع في المعمورة ١٣٥م أمام بوابه المعمورة ( معمورة البلد)
"3,200,000 ج.م",,220 SQM,منذ 13 ساعات,32220 SQM,شقه الترا سوبر لوكس للبيع بااميز مكان في مدينه نصر
"1,250,000 ج.م",,165 SQM,منذ 13 ساعات,32165 SQM,شقة للبيع 165م في حي من الأحياء الراقية الحي الاول هاي لوكس اول سكن
"6,200,000 ج.مقابل للتفاوض",,350 SQM,منذ 14 ساعات,43350 SQM,‏شقة دوبلكس ميدان المحكمة خطوات من نادي الصيد
"2,800,000 ج.م",,210 SQM,منذ 14 ساعات,33210 SQM,فيو مميز جدا علي حمامات السباحة بحري شقة ٢١٠ م حياة دجلة المعادي
"2,300,000 ج.مقابل للتفاوض",,180 SQM,منذ 14 ساعات,33180 SQM,شقه للبيع اكبرمساحه للمرحله3ب خمايل كمبوندالشيخ زايدخالصه دبل فيس180م
"2,600,000 ج.م",,120 SQM,منذ 14 ساعات,21120 SQM,"2 Bedroom Apartment Super Luxe, Mohandeseen"
"730,000 ج.مقابل للتفاوض",,70 SQM,منذ 14 ساعات,2170 SQM,شقه ٧٠م للبيع في التجمع الثالث محليه الثالثه
"6,100,000 ج.م",,220 SQM,منذ 14 ساعات,33220 SQM,شقة لقطة تشطيب الترا سوبر لوكس ٢٢٠ متر للبيع بالتجمع
"8,200,000 ج.م",,190 SQM,منذ 14 ساعات,34190 SQM,للبيع بنتهاوس (ريسيل) متشطب في الباتيو كازا
"7,500,000 ج.م",,200 SQM,منذ 14 ساعات,33200 SQM,متاح تمليك الرحاب
"1,600,000 ج.م",,180 SQM,منذ 14 ساعات,32180 SQM,شقه للبيع موقع ممتاز جدا بالعبور تشطيب سوبر لوكس لاستعلام ٠١٢٠٨١١٥٣١٧
"1,150,000 ج.م",,115 SQM,منذ 14 ساعات,21115 SQM,شقة للبيع في الحي الرابع خطوات للمحور المركزي هاي لوكس اول سكن
"950,000 ج.م",,160 SQM,منذ 14 ساعات,32160 SQM,شقة للبيع في بيانكي
"1,400,000 ج.م",,144 SQM,منذ 14 ساعات,22144 SQM,شقة متشطبة كمبوند منتجع الشروق
"2,500,000 ج.م",,165 SQM,منذ 14 ساعات,32165 SQM,apartment for sale
"2,000,000 ج.م",,150 SQM,منذ 14 ساعات,33150 SQM,شقه بكمبوند دار مصر القرنفل فيو و موقع ممتاز
"3,000,000 ج.مقابل للتفاوض",,165 SQM,منذ 14 ساعات,32165 SQM,شقه للبيع
"3,000,000 ج.مقابل للتفاوض",,207 SQM,منذ 14 ساعات,23207 SQM,شقه للبيع شارع مصدق تشطيب سوبر لوكس تصلع سكنى وإدارى
"970,000 ج.مقابل للتفاوض",,120 SQM,منذ 14 ساعات,31120 SQM,شقه للبيع ١٢٠ م علي ش ترعه الجبل العمومي
"1,500,000 ج.مقابل للتفاوض",,175 SQM,منذ 14 ساعات,31175 SQM,شقة بسان ستيفانو ، شارع أبو عوض
"5,650,000 ج.مقابل للتفاوض",,430 SQM,منذ 14 ساعات,43430 SQM,‎فرصة للبيع من المالك مباشرة دوبلكس مع روف٤١٢ بموقع مميز النخيل
"620,000 ج.م",,100 SQM,منذ 14 ساعات,21100 SQM,شقه بالمندره شارع النبوى المهندس  تشطيب سوبر لوكس و بدون تشطيب
"1,550,000 ج.م",,240 SQM,منذ 14 ساعات,33240 SQM,شقه ٢٤٠ م واجهه بسعر زمان 6500 للمتر نهائى 1550000
"4,000,000 ج.م",,143 SQM,منذ 14 ساعات,31143 SQM,شقة 143 متر للبيع في مدينتي في b6
"3,300,000 ج.م",,110 SQM,منذ 14 ساعات,22110 SQM,شقة تمليك مدينة الرحاب فيو جاردن تشطيبات خاصة
"2,950,000 ج.م",,180 SQM,منذ 14 ساعات,32180 SQM,"""شقة للبيع في كمبوند حدائق المهندسين في مدينة الشيخ زايد"
"3,200,000 ج.م",,122 SQM,منذ 15 ساعات,32122 SQM,"""شقة للبيع في كمبوند حدائق المهندسين في مدينة الشيخ زايد"
"5,700,000 ج.م",,198 SQM,منذ 15 ساعات,33198 SQM,"""شقة للبيع في كمبوند زايد ديونز zayed dunes في مدينة الشيخ زايد"
"4,900,000 ج.م",,315 SQM,منذ 15 ساعات,54315 SQM,دوبلكس علوي للبيع في كمبوند اوبرا سيتي opera city في مدينة الشيخ زايد
"4,500,000 ج.مقابل للتفاوض",,450 SQM,منذ 15 ساعات,55450 SQM,للبيع التجمع الخامس دوبلكس اللوتس الشماليه ٤٥٠م وجاردن ٢٠٠ متر
"2,500,000 ج.م",,250 SQM,منذ 15 ساعات,33250 SQM,شقة للبيع 250م علي المحور الكفراوي مباشر بالحي الثالث اول سكن
"2,300,000 ج.م",,210 SQM,منذ 15 ساعات,43210 SQM,شقه لقطه ارقي مناطق التجمع الخامس ارضي مرتفع بجنينه ومدخل خاص وجراج
"2,750,000 ج.مقابل للتفاوض",,107 SQM,منذ 15 ساعات,21107 SQM,للبيع بمدينتى شقة 107م بالB2 أول سكن  بحرى موقع متميز على جاردن
"4,750,000 ج.مقابل للتفاوض",,162 SQM,منذ 15 ساعات,33162 SQM,شقة للبيع في الرحاب المرحلة التاسعة | 162 متر مربع | فيو جاردن
"1,000,000 ج.م",,120 SQM,منذ 15 ساعات,31120 SQM,للبيع شقة ١٢٠م سوبر لوكس الحى الرابع ٦ اكتوبر من المالك
"2,650,000 ج.م",,105 SQM,منذ 15 ساعات,32105 SQM,شقة للبيع بالقرب من مول 1 والسوق القديم ومنطقة المطاعم في الرحاب
"2,500,000 ج.م",,220 SQM,منذ 15 ساعات,33220 SQM,شقة للبيع 220م في حي من الأحياء المييزة الحي الثاني خطوات للحصري
"1,650,000 ج.م",,140 SQM,منذ 15 ساعات,32140 SQM,شقة للبيع 140م في الحي الخامس منطقه الڤيلات هاي لوكس اول سكن
"4,500,000 ج.مقابل للتفاوض",,237 SQM,منذ 15 ساعات,43237 SQM,شقه بسعر لقطه فى التجمع الخامس الترا لوكس امام نادى بلاتنيوم ش النوادى
"750,000 ج.م",,100 SQM,منذ 15 ساعات,21100 SQM,شقة متشطبة بسعر النص تشطيب لسرعة البيع
"1,920,000 ج.مقابل للتفاوض",,192 SQM,منذ 15 ساعات,33192 SQM,شقة ١٩٢ متر للبيع التجمع القاهرة الجديدة الاندلس ٢
"12,000,000 ج.م",,215 SQM,منذ 15 ساعات,33215 SQM,Apartment with garden fully finished In Eastown
"6,600,000 ج.م",,181 SQM,منذ 15 ساعات,33181 SQM,under market price Appartment in Villette
"3,700,000 ج.م",,140 SQM,منذ 15 ساعات,33140 SQM,سكاى لوفت كورنر لقطه بماوتن فيو اي سيتى التجمع
"4,200,000 ج.م",,180 SQM,منذ 15 ساعات,33180 SQM,شقه للبيع 180متر بكمبوند ماونتن فيو اي سيتي
"3,500,000 ج.م",,422 SQM,منذ 15 ساعات,43422 SQM,دوبلكس للبيع فى النرجس 6 فيلات
"2,500,000 ج.م",,220 SQM,منذ 15 ساعات,33220 SQM,شقة للبيع 220م في الحي الرابع خطوات للمحور
"2,150,000 ج.م",,165 SQM,منذ 15 ساعات,32165 SQM,شقة ١٦٥ متر عمارات ميلسا
"1,900,000 ج.م",,175 SQM,منذ 15 ساعات,33175 SQM,شقه للبيع بانوراما بالاندلس 2 التجمع الخامس
"5,500,000 ج.مقابل للتفاوض",,250 SQM,منذ 15 ساعات,32250 SQM,شقه اول سكن ببرج حديث بشارع رئيسي بالمهندسين
"117,000 ج.مقابل للتفاوض",,131 SQM,منذ 15 ساعات,32131 SQM,لقطة شقة 131 م  مدينتي للبيع باقل من سعر السوق في B6
"150,000 ج.مقابل للتفاوض",,237 SQM,منذ 15 ساعات,43237 SQM,امام نادي بلاتنيوم تشطيب الترا لوكس امام
"3,800,000 ج.م",,186 SQM,منذ 15 ساعات,43186 SQM,شقه للبيع في كمبوند امورادا 186م متشطبة بالكامل بالتكييفات استلام فوري
"575,000 ج.م",,115 SQM,منذ 15 ساعات,31115 SQM,للبيع شقه 115م بالمعلمين الجديدة خلف قاعة جراند لامور
"3,700,000 ج.مقابل للتفاوض",,124 SQM,منذ 15 ساعات,32124 SQM,شقه لقطه للبيع في افضل مراحل مدينتي تشطيبات خاصه جداجداجدا
"5,300,000 ج.مقابل للتفاوض",,198 SQM,منذ 15 ساعات,32198 SQM,شقة للبيع 198 متر متشطبة سوبر لوكس بكمبوند زايد ريجينسي
